Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2009-03-12,6:40:00 PM,1.2225,0,243.64,4,0,0,1
2009-03-12,6:41:00 PM,2.34369,0,244.09,4,0,0,1
2009-03-12,6:42:00 PM,2.85806,0,243.49,4,0,0,0
2009-03-12,6:43:00 PM,1.33645,0,242.9,4,0,0,1
2009-03-12,6:44:00 PM,0.986,0,243.57,4,0,0,1
2009-03-12,6:45:00 PM,1.148,0,243.32,4.8,0,0,0
2009-03-12,6:46:00 PM,4.83277,0,242.94,4.6,0,0,1
2009-03-12,6:47:00 PM,1.2609,0,242.31,2.6,0,0,1
2009-03-12,6:48:00 PM,1.2569,0,241.62,2.6,0,0,0
2009-03-12,6:49:00 PM,1.2532,0,242.67,2.6,0,0,1
2009-03-12,6:50:00 PM,1.24965,0,242.56,2.6,0,0,1
2009-03-12,6:51:00 PM,1.45412,0,242.11,2.6,0,0,0
2009-03-12,6:52:00 PM,2.07431,0,241.41,2.6,0,0,1
2009-03-12,6:53:00 PM,1.23825,0,242.1,2.6,0,0,1
2009-03-12,6:54:00 PM,2.84603,0,242.48,2.6,0,0,0
2009-03-12,6:55:00 PM,0.632,0,241.75,2.6,0,0,1
2009-03-12,6:56:00 PM,1.23005,0,241.17,3,0,0,1
2009-03-12,6:57:00 PM,1.48528,0.074,240.64,3,0,0,0
2009-03-12,6:58:00 PM,1.07188,0.074,240.78,3,0,0,1
2009-03-12,6:59:00 PM,1.23055,0.208,241.15,3.6,0,0,1
2009-03-12,7:00:00 PM,0.822,0.212,241.97,3.4,0,0,0
2009-03-12,7:01:00 PM,0.814,0.21,241.41,3.4,0,0,1
2009-03-12,7:02:00 PM,0.806,0.208,241.03,3.4,0,0,1
2009-03-12,7:03:00 PM,2.2159,0.206,240.61,3.4,0,0,0
2009-03-12,7:04:00 PM,0.796,0.206,240.77,3.4,0,0,1
2009-03-12,7:05:00 PM,3.21819,0.206,240.6,3.4,0,0,1
2009-03-12,7:06:00 PM,0.58257,0.206,240.6,3.4,0,0,0
2009-03-12,7:07:00 PM,3.33788,0.208,241.25,3.4,0,0,1
2009-03-12,7:08:00 PM,1.1115,0.212,242.01,3.4,0,0,0
2009-03-12,7:09:00 PM,0.782,0.192,241.93,3.2,0,0,1
2009-03-12,7:10:00 PM,1.0947,0.104,240.87,3,0,0,1
2009-03-12,7:11:00 PM,1.99633,0.102,240.47,3,0,0,0
2009-03-12,7:12:00 PM,0.724,0.102,240.38,3,0,0,1
2009-03-12,7:13:00 PM,0.728,0.104,240.56,3,0,0,1
2009-03-12,7:14:00 PM,0.732,0.128,239.85,3,0,0,0
2009-03-12,7:15:00 PM,0.794,0.22,239.61,3.4,0,0,1
2009-03-12,7:16:00 PM,0.926,0.16,240.17,3.8,0,0,1
2009-03-12,7:17:00 PM,1.39771,0.158,240.85,5.4,0,0,0
2009-03-12,7:18:00 PM,1.65551,0.128,240.58,6.2,0,0,1
2009-03-12,7:19:00 PM,1.08785,0,241.47,6.4,0,0,1
2009-03-12,7:20:00 PM,1.742,0.078,241.12,7.2,0,0,0
2009-03-12,7:21:00 PM,2.08715,0,240.82,6.2,0,0,1
2009-03-12,7:22:00 PM,1.1342,0,240.84,6.6,0,0,1
2009-03-12,7:23:00 PM,1.80958,0,240.87,6,0,0,0
2009-03-12,7:24:00 PM,1.546,0,239.85,6.4,0,0,1
2009-03-12,7:25:00 PM,2.26741,0,239.45,6.6,0,0,1
2009-03-12,7:26:00 PM,1.26903,0.126,239.59,7.4,0,0,0
2009-03-12,7:27:00 PM,1.24315,0.402,238.48,12.4,0,0,1
2009-03-12,7:28:00 PM,1.69,0.166,239.97,7,0,0,1
2009-03-12,7:29:00 PM,1.31915,0.362,238.97,11.6,0,0,0
2009-03-12,7:30:00 PM,1.34045,0.16,240.78,6.2,0,0,1
2009-03-12,7:31:00 PM,2.66767,0.158,241.74,5.6,0,0,0
2009-03-12,7:32:00 PM,1.37655,0.156,242.45,5.6,0,0,1
2009-03-12,7:33:00 PM,1.3945,0.152,242.79,5.6,0,0,1
2009-03-12,7:34:00 PM,1.4124,0.148,242.73,5.6,0,0,0
2009-03-12,7:35:00 PM,2.12631,0.234,242.1,6,0,0,1
2009-03-12,7:36:00 PM,1.45125,0.282,242.7,6,0,0,1
2009-03-12,7:37:00 PM,1.46985,0.28,242.72,6,0,0,0
2009-03-12,7:38:00 PM,1.4884,0.282,243.16,6,0,0,1
2009-03-12,7:39:00 PM,2.54335,0.25,243.74,5.8,0,0,1
2009-03-12,7:40:00 PM,1.5128,0.12,243.99,5,0,0,0
2009-03-12,7:41:00 PM,1.5453,0.11,242.76,8.8,0,0,15
2009-03-12,7:42:00 PM,1.53739,0.108,242.79,9.6,0,0,20
2009-03-12,7:43:00 PM,3.49496,0.108,242.8,9.6,0,0,19
2009-03-12,7:44:00 PM,2.53788,0.11,243.17,9.4,0,0,19
2009-03-12,7:45:00 PM,3.96016,0.122,244.02,9.6,0,0,19
2009-03-12,7:46:00 PM,3.8789,0.216,243.5,9.8,0,0,19
2009-03-12,7:47:00 PM,2.64274,0.208,241.8,9.6,0,0,19
2009-03-12,7:48:00 PM,1.8165,0.21,241.9,9.6,0,0,18
2009-03-12,7:49:00 PM,3.31547,0.212,242.47,9.8,0,0,19
2009-03-12,7:50:00 PM,1.8972,0.214,243.05,9.8,0,0,19
2009-03-12,7:51:00 PM,1.93825,0.214,242.73,9.6,0,0,18
2009-03-12,7:52:00 PM,3.55512,0.082,242.55,9.2,0,0,19
2009-03-12,7:53:00 PM,2.274,0.078,243.02,9.2,0,0,19
2009-03-12,7:54:00 PM,2.05425,0.08,243.55,9.2,0,0,19
2009-03-12,7:55:00 PM,2.0916,0.082,244.08,9.4,0,0,19
2009-03-12,7:56:00 PM,2.298,0.084,244.64,9.4,0,0,19
2009-03-12,7:57:00 PM,2.1515,0.082,244.51,9.4,0,0,18
2009-03-12,7:58:00 PM,5.47529,0.078,243.24,9.2,0,0,19
2009-03-12,7:59:00 PM,2.256,0.074,242.15,9.2,0,0,19
2009-03-12,8:00:00 PM,2.466,0.072,241.57,10.2,0,0,18
2009-03-12,8:01:00 PM,2.61,0.088,242.72,10.6,0,0,19
2009-03-12,8:02:00 PM,2.944,0.072,243.01,10.8,0,0,19
2009-03-12,8:03:00 PM,4.24936,0.066,243.5,12.2,0,0,19
2009-03-12,8:04:00 PM,3.19894,0.08,242.91,15.2,0,0,18
2009-03-12,8:05:00 PM,3.184,0.1,242.03,13.4,0,0,19
2009-03-12,8:06:00 PM,3.27,0.096,241.09,13.8,0,0,18
2009-03-12,8:07:00 PM,3.77243,0.072,241.97,10,0,0,19
2009-03-12,8:08:00 PM,2.488,0.078,241.14,10.4,0,0,18
2009-03-12,8:09:00 PM,2.43595,0.142,240.89,10.6,0,1,19
2009-03-12,8:10:00 PM,2.486,0.066,241.34,10.2,0,2,18
2009-03-12,8:11:00 PM,3.57149,0,241.94,10.2,0,1,19
2009-03-12,8:12:00 PM,2.476,0,241.66,10.2,0,1,18
2009-03-12,8:13:00 PM,2.474,0,241.65,10.2,0,2,19
2009-03-12,8:14:00 PM,3.00967,0,241.62,10.4,0,1,19
2009-03-12,8:15:00 PM,2.6006,0,243.11,10.2,0,2,18
2009-03-12,8:16:00 PM,2.604,0.148,242.95,10.8,0,1,19
2009-03-12,8:17:00 PM,2.65785,0.176,241.85,10.8,0,1,19
2009-03-12,8:18:00 PM,2.568,0.176,241.22,10.6,0,2,18
2009-03-12,8:19:00 PM,2.715,0.178,242.23,10.6,0,1,19
2009-03-12,8:20:00 PM,2.74945,0.178,242.43,10.6,0,2,18
2009-03-12,8:21:00 PM,2.14278,0.182,242.93,10.6,0,1,19
2009-03-12,8:22:00 PM,2.598,0.182,243.43,10.6,0,1,19
2009-03-12,8:23:00 PM,2.7754,0.18,242.89,10.8,0,2,19
2009-03-12,8:24:00 PM,2.714,0.178,242.7,11.2,0,1,18
2009-03-12,8:25:00 PM,4.67799,0.178,242.17,10.8,0,1,19
2009-03-12,8:26:00 PM,2.79685,0.18,243.04,10.6,0,2,19
2009-03-12,8:27:00 PM,2.6,0.182,243.25,10.6,0,1,18
2009-03-12,8:28:00 PM,2.614,0.184,243.98,10.6,0,1,19
2009-03-12,8:29:00 PM,2.42539,0.184,244.2,10.6,0,2,19
2009-03-12,8:30:00 PM,2.8214,0.19,245.13,10.6,0,1,19
2009-03-12,8:31:00 PM,3.67488,0.19,245.37,10.6,0,1,19
2009-03-12,8:32:00 PM,2.8354,0.104,245.21,10.4,0,1,19
2009-03-12,8:33:00 PM,2.468,0,242.97,10,0,2,19
2009-03-12,8:34:00 PM,5.24731,0,242,10.2,0,1,19
2009-03-12,8:35:00 PM,4.69786,0,241.81,10.2,0,1,18
2009-03-12,8:36:00 PM,2.14174,0.072,240.94,9.8,0,0,19
2009-03-12,8:37:00 PM,2.8535,0.078,240.64,9.8,0,0,18
2009-03-12,8:38:00 PM,5.03704,0.08,240.28,9.8,0,0,18
2009-03-12,8:39:00 PM,2.8591,0.08,241.35,9.8,0,0,19
2009-03-12,8:40:00 PM,2.38,0.08,241.24,9.8,0,0,18
2009-03-12,8:41:00 PM,2.85145,0.08,241.59,9.8,0,0,19
2009-03-12,8:42:00 PM,4.31115,0.078,241.91,9.8,0,0,18
2009-03-12,8:43:00 PM,2.19586,0.08,241.69,9.8,0,0,19
2009-03-12,8:44:00 PM,3.35967,0.046,241.45,10,0,0,18
2009-03-12,8:45:00 PM,2.2634,0,241.48,10.2,0,0,19
2009-03-12,8:46:00 PM,2.7625,0,241.6,10.2,0,0,18
2009-03-12,8:47:00 PM,1.36778,0,242.45,7.2,0,0,6
2009-03-12,8:48:00 PM,3.04479,0,242.82,5.6,0,0,1
2009-03-12,8:49:00 PM,1.412,0,242.73,5.8,0,0,0
2009-03-12,8:50:00 PM,2.66035,0,243.48,5.8,0,0,1
2009-03-12,8:51:00 PM,1.396,0,243.72,5.8,0,0,1
2009-03-12,8:52:00 PM,1.396,0,243.69,5.8,0,0,0
2009-03-12,8:53:00 PM,2.06431,0,243.52,5.6,0,0,1
2009-03-12,8:54:00 PM,3.04899,0,243.44,5.8,0,0,1
2009-03-12,8:55:00 PM,5.21756,0,242.68,5.8,0,0,0
2009-03-12,8:56:00 PM,1.482,0.126,243.03,6.2,0,0,1
2009-03-12,8:57:00 PM,3.25496,0.17,242.26,6.2,0,0,1
2009-03-12,8:58:00 PM,1.492,0.17,242.06,6.2,0,0,0
2009-03-12,8:59:00 PM,1.45,0.094,242.16,6,0,0,1
2009-03-12,9:00:00 PM,2.38455,0.068,242.76,5.8,0,0,1
2009-03-12,9:01:00 PM,2.35495,0.066,242.33,5.8,0,0,0
2009-03-12,9:02:00 PM,2.32545,0.066,242.78,5.8,0,0,1
2009-03-12,9:03:00 PM,2.29565,0.068,243.86,5.8,0,0,1
2009-03-12,9:04:00 PM,1.432,0.07,244.48,5.8,0,0,0
2009-03-12,9:05:00 PM,2.2344,0.07,244.29,5.8,0,0,1
2009-03-12,9:06:00 PM,2.81227,0.07,244.6,5.8,0,0,1
2009-03-12,9:07:00 PM,2.56051,0.074,245.38,5.8,0,0,0
2009-03-12,9:08:00 PM,2.57058,0.072,245.05,5.8,0,0,1
2009-03-12,9:09:00 PM,1.438,0.074,245.74,5.8,0,0,1
2009-03-12,9:10:00 PM,0.57685,0.072,244.97,5.8,0,0,0
2009-03-12,9:11:00 PM,1.436,0.072,244.84,5.8,0,0,1
2009-03-12,9:12:00 PM,4.04683,0,244.35,5.6,0,0,1
2009-03-12,9:13:00 PM,1.326,0.068,242.96,5.4,0,0,0
2009-03-12,9:14:00 PM,1.95996,0.07,242.7,5.4,0,0,1
2009-03-12,9:15:00 PM,1.9415,0.068,243.01,5.2,0,0,1
2009-03-12,9:16:00 PM,1.9132,0.07,241.01,5.2,0,0,0
2009-03-12,9:17:00 PM,1.346,0.06,240.22,5.6,0,0,1
2009-03-12,9:18:00 PM,2.40111,0.06,239.54,5.8,0,0,1
2009-03-12,9:19:00 PM,1.8418,0.062,239.95,6.4,0,0,0
2009-03-12,9:20:00 PM,1.81755,0.072,240.07,5.8,0,0,1
2009-03-12,9:21:00 PM,1.7929,0.072,239.75,5.8,0,0,1
2009-03-12,9:22:00 PM,1.41,0.072,240.23,5.8,0,0,0
2009-03-12,9:23:00 PM,1.416,0.074,239.61,6,0,0,1
2009-03-12,9:24:00 PM,1.384,0.072,239.93,5.8,0,0,1
2009-03-12,9:25:00 PM,3.0728,0.07,239.53,5.2,0,0,0
2009-03-12,9:26:00 PM,1.242,0.072,238.99,5.2,0,0,1
2009-03-12,9:27:00 PM,1.64565,0.072,238.92,5,0,0,1
2009-03-12,9:28:00 PM,1.6419,0.072,239.38,5.2,0,0,0
2009-03-12,9:29:00 PM,1.6378,0.07,240.44,5.2,0,0,1
2009-03-12,9:30:00 PM,1.59,0.046,240.55,6.6,0,0,6
2009-03-12,9:31:00 PM,1.826,0.106,240.52,7.6,0,0,10
2009-03-12,9:32:00 PM,1.74371,0.106,240.7,7.6,0,0,11
2009-03-12,9:33:00 PM,3.97018,0.1,240.05,7.8,0,0,11
2009-03-12,9:34:00 PM,1.942,0.18,239.17,8.2,0,0,11
2009-03-12,9:35:00 PM,1.466,0.072,239.75,6.2,0,0,4
2009-03-12,9:36:00 PM,1.396,0.126,240.24,5.8,0,0,0
2009-03-12,9:37:00 PM,1.6746,0.228,240.76,4,0,0,1
2009-03-12,9:38:00 PM,0.838,0.266,241.14,3.6,0,0,1
2009-03-12,9:39:00 PM,0.74,0.266,240.76,3.2,0,0,0
2009-03-12,9:40:00 PM,0.91,0.26,240.16,4,0,0,1
2009-03-12,9:41:00 PM,1.62085,0.254,239.58,5.2,0,0,2
2009-03-12,9:42:00 PM,2.332,0.252,238.3,9.8,0,0,19
2009-03-12,9:43:00 PM,3.63379,0.252,238.27,11.2,0,0,19
2009-03-12,9:44:00 PM,4.10675,0.248,238.5,10.4,0,0,18
2009-03-12,9:45:00 PM,2.72055,0.256,239.4,7.8,0,0,19
2009-03-12,9:46:00 PM,1.71835,0.258,239.54,7.4,0,0,18
2009-03-12,9:47:00 PM,1.874,0.258,239.18,8,0,0,18
2009-03-12,9:48:00 PM,2.61501,0.358,237.39,15,0,0,18
2009-03-12,9:49:00 PM,1.82435,0.166,237.89,13.2,0,0,18
2009-03-12,9:50:00 PM,1.40186,0.14,237.9,13,0,0,18
2009-03-12,9:51:00 PM,1.8818,0.146,237.84,8.8,0,0,18
2009-03-12,9:52:00 PM,2.21994,0,237.89,7,0,0,18
2009-03-12,9:53:00 PM,2.75283,0,237.42,6.6,0,0,18
2009-03-12,9:54:00 PM,1.688,0,238.38,7,0,0,18
2009-03-12,9:55:00 PM,2.85725,0,238.64,7,0,0,18
2009-03-12,9:56:00 PM,1.724,0,238.99,7.2,0,0,18
2009-03-12,9:57:00 PM,1.14348,0,237.75,7,0,0,18
2009-03-12,9:58:00 PM,3.25974,0,237.56,7.2,0,0,18
2009-03-12,9:59:00 PM,1.712,0,238.45,7.2,0,0,18
2009-03-12,10:00:00 PM,1.50748,0,239.29,7.2,0,0,19
2009-03-12,10:01:00 PM,1.706,0,239.13,7,0,0,18
2009-03-12,10:02:00 PM,3.22114,0,238.88,7,0,0,18
2009-03-12,10:03:00 PM,1.9758,0,238.81,6.6,0,0,18
2009-03-12,10:04:00 PM,1.98115,0,238.65,6.6,0,0,18
2009-03-12,10:05:00 PM,2.86435,0,238.82,6.8,0,0,18
2009-03-12,10:06:00 PM,2.00085,0,239.21,6.8,0,0,18
2009-03-12,10:07:00 PM,1.664,0,240.32,6.8,0,0,19
2009-03-12,10:08:00 PM,1.662,0,241.14,6.8,0,0,18
2009-03-12,10:09:00 PM,3.88088,0,242.34,6.8,0,0,19
2009-03-12,10:10:00 PM,1.52298,0,243.32,6.8,0,0,19
2009-03-12,10:11:00 PM,3.19732,0,243.79,6.2,0,0,19
2009-03-12,10:12:00 PM,3.23125,0,243,6.2,0,0,18
2009-03-12,10:13:00 PM,2.0111,0,242.91,6.2,0,0,19
2009-03-12,10:14:00 PM,6.01554,0,243.03,6.2,0,0,19
2009-03-12,10:15:00 PM,1.75643,0,244.24,6.2,0,0,19
2009-03-12,10:16:00 PM,2.00825,0.174,243.72,6.6,0,0,19
2009-03-12,10:17:00 PM,1.632,0.168,243.18,6.8,0,0,18
2009-03-12,10:18:00 PM,2.0457,0.17,243.69,6.6,0,0,19
2009-03-12,10:19:00 PM,2.18583,0.168,243.08,6.6,0,0,19
2009-03-12,10:20:00 PM,1.72711,0.168,243.39,6.6,0,0,19
2009-03-12,10:21:00 PM,3.76825,0.17,243.62,6.6,0,0,18
2009-03-12,10:22:00 PM,1.63,0.174,244.69,6.6,0,0,19
2009-03-12,10:23:00 PM,2.0537,0.174,244.22,6.6,0,0,19
2009-03-12,10:24:00 PM,1.632,0.174,243.98,6.8,0,0,19
2009-03-12,10:25:00 PM,2.02925,0.242,244.28,6.8,0,0,19
2009-03-12,10:26:00 PM,1.68,0.244,244.56,7,0,0,19
2009-03-12,10:27:00 PM,1.64,0.236,244.62,6.8,0,0,19
2009-03-12,10:28:00 PM,1.9736,0.256,244.24,6.8,0,0,19
2009-03-12,10:29:00 PM,3.1296,0.352,244.53,6.8,0,1,19
2009-03-12,10:30:00 PM,1.90045,0.352,244.61,7,0,1,19
2009-03-12,10:31:00 PM,1.642,0.316,244.56,6.8,0,2,19
2009-03-12,10:32:00 PM,1.88765,0.208,243.79,6.4,0,1,19
2009-03-12,10:33:00 PM,2.77024,0.212,244.64,6.4,0,1,19
2009-03-12,10:34:00 PM,1.582,0.212,244.55,6.4,0,2,19
2009-03-12,10:35:00 PM,1.578,0.21,244.29,6.4,0,1,19
2009-03-12,10:36:00 PM,1.87745,0.208,243.82,6.4,0,2,19
2009-03-12,10:37:00 PM,1.8743,0.21,243.9,6.4,0,1,19
2009-03-12,10:38:00 PM,3.51945,0.206,243.49,6.4,0,2,18
2009-03-12,10:39:00 PM,3.24351,0.164,243.82,6.4,0,1,19
2009-03-12,10:40:00 PM,1.16263,0.102,244.05,6.2,0,1,19
2009-03-12,10:41:00 PM,1.514,0.104,244.39,6.2,0,2,19
2009-03-12,10:42:00 PM,3.23501,0.104,244.84,6.2,0,1,19
2009-03-12,10:43:00 PM,3.59658,0.104,244.63,6.2,0,1,19
2009-03-12,10:44:00 PM,1.502,0.102,244.26,6.2,0,2,19
2009-03-12,10:45:00 PM,3.87133,0.102,244.44,6.2,0,1,19
2009-03-12,10:46:00 PM,1.498,0.104,244.65,6,0,1,19
2009-03-12,10:47:00 PM,2.4432,0.104,244.58,6.2,0,2,19
2009-03-12,10:48:00 PM,2.179,0.104,244.46,6,0,1,19
2009-03-12,10:49:00 PM,1.82735,0.104,244.81,6.2,0,1,19
2009-03-12,10:50:00 PM,3.25947,0.106,245.32,6.2,0,2,19
2009-03-12,10:51:00 PM,1.32289,0.102,244.08,6,0,1,19
2009-03-12,10:52:00 PM,1.59408,0.104,244.25,6.2,0,1,19
2009-03-12,10:53:00 PM,1.488,0.104,244.18,6,0,1,19
2009-03-12,10:54:00 PM,1.14693,0.104,244.51,6,0,2,19
2009-03-12,10:55:00 PM,1.82,0.12,244.42,6.2,0,1,19
2009-03-12,10:56:00 PM,1.56,0.136,244.36,6.4,0,0,19
2009-03-12,10:57:00 PM,1.8152,0.116,243.99,6.2,0,0,18
2009-03-12,10:58:00 PM,4.13658,0.114,243.7,6.2,0,0,19
2009-03-12,10:59:00 PM,2.34121,0.116,244.28,6.4,0,0,19
2009-03-12,11:00:00 PM,1.518,0.12,245.18,6.2,0,0,19
2009-03-12,11:01:00 PM,4.49716,0.12,245.49,6.2,0,0,19
2009-03-12,11:02:00 PM,1.546,0.122,245.91,6.2,0,0,20
2009-03-12,11:03:00 PM,2.0097,0.122,245.78,6.2,0,0,19
2009-03-12,11:04:00 PM,3.08091,0.118,244.78,6.2,0,0,19
2009-03-12,11:05:00 PM,1.518,0.118,244.71,6.2,0,0,19
2009-03-12,11:06:00 PM,1.76775,0.13,245.43,3,0,0,4
2009-03-12,11:07:00 PM,0.96258,0.132,245.71,2,0,0,1
2009-03-12,11:08:00 PM,0.39269,0.132,245.82,1.8,0,0,0
2009-03-12,11:09:00 PM,1.67565,0.132,245.83,2,0,0,1
2009-03-12,11:10:00 PM,1.41823,0.134,246.19,2,0,0,1
2009-03-12,11:11:00 PM,0.49305,0.064,246.34,1.6,0,0,0
2009-03-12,11:12:00 PM,0.34,0,246.59,1.6,0,0,1
2009-03-12,11:13:00 PM,0.31,0,246.52,1.2,0,0,1
2009-03-12,11:14:00 PM,2.90136,0,246.71,1.6,0,0,1
2009-03-12,11:15:00 PM,2.7624,0,246.62,1.4,0,0,0
2009-03-12,11:16:00 PM,1.4587,0.088,246.05,2,0,0,1
2009-03-12,11:17:00 PM,0.406,0.098,245.49,1.8,0,0,1
2009-03-12,11:18:00 PM,1.90181,0.096,245.05,1.6,0,0,0
2009-03-12,11:19:00 PM,0.77855,0.096,244.68,1.8,0,0,1
2009-03-12,11:20:00 PM,2.62813,0.094,244.17,2,0,0,1
2009-03-12,11:21:00 PM,2.99413,0.092,243.46,1.6,0,0,0
2009-03-12,11:22:00 PM,0.88311,0.094,243.78,1.8,0,0,1
2009-03-12,11:23:00 PM,1.87981,0.092,243.63,1.8,0,0,1
2009-03-12,11:24:00 PM,0.498,0.132,243.54,2.4,0,0,2
2009-03-12,11:25:00 PM,1.31926,0.288,243.46,4.2,0,0,10
2009-03-12,11:26:00 PM,0.99499,0.288,243.71,4.2,0,0,11
2009-03-12,11:27:00 PM,0.38295,0.286,243.73,4.4,0,0,11
2009-03-12,11:28:00 PM,1.024,0.288,243.87,4.4,0,0,12
2009-03-12,11:29:00 PM,2.38002,0.192,244.05,3.8,0,0,8
2009-03-12,11:30:00 PM,2.94275,0,244.68,1.2,0,0,1
2009-03-12,11:31:00 PM,0.33,0,245.43,1.6,0,0,0
2009-03-12,11:32:00 PM,1.08035,0,245.03,1.4,0,0,1
2009-03-12,11:33:00 PM,1.0514,0,245.53,1.6,0,0,1
2009-03-12,11:34:00 PM,2.49766,0,245.45,1.2,0,0,0
2009-03-12,11:35:00 PM,1.3291,0,244.95,1.8,0,0,1
2009-03-12,11:36:00 PM,0.96435,0.124,244.2,1.8,0,0,1
2009-03-12,11:37:00 PM,2.49393,0.128,245.22,2,0,0,0
2009-03-12,11:38:00 PM,0.424,0.132,245.81,1.8,0,0,1
2009-03-12,11:39:00 PM,0.88225,0.132,246.14,1.8,0,0,1
2009-03-12,11:40:00 PM,2.5386,0.134,246.38,1.8,0,0,0
2009-03-12,11:41:00 PM,0.82735,0.128,244.83,2,0,0,1
2009-03-12,11:42:00 PM,2.54802,0.124,243.63,1.8,0,0,1
2009-03-12,11:43:00 PM,3.08966,0.124,243.41,1.8,0,0,0
2009-03-12,11:44:00 PM,0.7433,0.124,243.49,1.8,0,0,1
2009-03-12,11:45:00 PM,1.40928,0.126,243.83,2,0,0,1
2009-03-12,11:46:00 PM,0.90704,0.124,243.62,1.8,0,0,0
2009-03-12,11:47:00 PM,0.41,0.124,243.75,1.8,0,0,1
2009-03-12,11:48:00 PM,0.58086,0.126,244.03,1.8,0,0,1
2009-03-12,11:49:00 PM,0.94489,0.126,244.08,2,0,0,0
2009-03-12,11:50:00 PM,0.00013,0.12,242.61,1.8,0,0,1
2009-03-12,11:51:00 PM,0.366,0.064,242.2,1.6,0,0,1
2009-03-12,11:52:00 PM,0.334,0,241.83,1.6,0,0,0
2009-03-12,11:53:00 PM,1.61055,0,241.14,1.2,0,0,1
2009-03-12,11:54:00 PM,0.7097,0,240.64,1.6,0,0,1
2009-03-12,11:55:00 PM,0.32,0,240.43,1.6,0,0,0
2009-03-12,11:56:00 PM,0.296,0,240.31,1.2,0,0,1
2009-03-12,11:57:00 PM,1.63966,0,240.51,1.4,0,0,1
2009-03-12,11:58:00 PM,0.7026,0,240.36,1.6,0,0,0
2009-03-12,11:59:00 PM,0.308,0,240.77,1.4,0,0,1
2009-04-12,12:00:00 AM,0.17156,0,241.02,1.4,0,0,1
2009-04-12,12:01:00 AM,0.69635,0,240.6,1.4,0,0,0
2009-04-12,12:02:00 AM,0.69415,0,240.01,1.4,0,0,1
2009-04-12,12:03:00 AM,0.308,0,240.36,1.4,0,0,1
2009-04-12,12:04:00 AM,0.68745,0,240.58,1.4,0,0,0
2009-04-12,12:05:00 AM,2.34595,0,240.31,1.6,0,0,1
2009-04-12,12:06:00 AM,0.362,0,240.16,1.8,0,0,0
2009-04-12,12:07:00 AM,0.63895,0.082,240.03,1.8,0,0,1
2009-04-12,12:08:00 AM,1.0871,0.082,239.74,1.8,0,0,1
2009-04-12,12:09:00 AM,0.384,0.082,240.34,1.8,0,0,0
2009-04-12,12:10:00 AM,0.6144,0.084,240.77,1.8,0,0,1
2009-04-12,12:11:00 AM,0.61605,0.086,241.13,1.8,0,0,1
2009-04-12,12:12:00 AM,0.6177,0.084,240.7,1.8,0,0,0
2009-04-12,12:13:00 AM,0.382,0.084,240.39,1.8,0,0,1
2009-04-12,12:14:00 AM,0.72054,0.084,240.35,1.6,0,0,1
2009-04-12,12:15:00 AM,0.62135,0.084,240.56,1.6,0,0,0
2009-04-12,12:16:00 AM,0.62285,0.186,240.18,2.4,0,0,1
2009-04-12,12:17:00 AM,0.624,0.212,239.79,2.2,0,0,1
2009-04-12,12:18:00 AM,1.19067,0.214,239.96,2.2,0,0,0
2009-04-12,12:19:00 AM,-0.07906,0.14,240.14,2,0,0,1
2009-04-12,12:20:00 AM,1.16141,0.112,240.12,1.8,0,0,1
2009-04-12,12:21:00 AM,0.06453,0.11,239.52,1.8,0,0,0
2009-04-12,12:22:00 AM,3.15995,0.11,239.5,2,0,0,1
2009-04-12,12:23:00 AM,0.408,0.112,239.93,1.8,0,0,0
2009-04-12,12:24:00 AM,0.406,0.11,239.75,1.8,0,0,1
2009-04-12,12:25:00 AM,3.45032,0.112,239.97,1.8,0,0,1
2009-04-12,12:26:00 AM,2.75198,0.112,240.18,1.8,0,0,0
2009-04-12,12:27:00 AM,2.44202,0.112,239.88,2,0,0,1
2009-04-12,12:28:00 AM,1.24948,0.114,240.34,1.8,0,0,1
2009-04-12,12:29:00 AM,0.6238,0.116,241.07,1.8,0,0,0
2009-04-12,12:30:00 AM,1.9968,0.116,241.48,2,0,0,1
2009-04-12,12:31:00 AM,0.384,0.088,240.82,1.8,0,0,1
2009-04-12,12:32:00 AM,0.6239,0,240.52,1.4,0,0,0
2009-04-12,12:33:00 AM,-0.37085,0,240.35,1.6,0,0,1
2009-04-12,12:34:00 AM,-0.70966,0,240.04,1.4,0,0,1
2009-04-12,12:35:00 AM,1.11077,0,239.48,1.4,0,0,0
2009-04-12,12:36:00 AM,0.6244,0,239.81,1.6,0,0,1
2009-04-12,12:37:00 AM,2.82099,0,240.26,1.4,0,0,1
2009-04-12,12:38:00 AM,2.70334,0,240.79,1.4,0,0,0
2009-04-12,12:39:00 AM,0.322,0,241.09,1.6,0,0,1
2009-04-12,12:40:00 AM,0.31,0,241.13,1.4,0,0,1
2009-04-12,12:41:00 AM,0.62425,0,240.46,1.4,0,0,0
2009-04-12,12:42:00 AM,0.8769,0,240.72,1.6,0,0,1
2009-04-12,12:43:00 AM,0.62455,0,240.68,1.4,0,0,0
2009-04-12,12:44:00 AM,1.2441,0,240.63,1.4,0,0,1
2009-04-12,12:45:00 AM,1.5022,0,240.59,1.6,0,0,1
2009-04-12,12:46:00 AM,1.45537,0,240.18,1.4,0,0,0
2009-04-12,12:47:00 AM,0.6214,0,239.97,1.4,0,0,1
